imdb_id,title,tagline,overview,poster_path,popularity,vote_average,vote_count
tt0338094,The Haunted Mansion,Check your pulse at the door... if you have one.,"Workaholic Jim Evers and his wife/business partner, Sara get a call one night from mansion owner, Edward Gracey wants to sell his house. Once the Evers family arrive at the mansion a butler takes them to dine with Gracey. Gracey takes one look at Sara and he thinks she's his lost lover.",/gEAvUQ4357Fghaqthi7X3wK9Y9U.jpg,11.605735,5.1,481
tt0102526,New Jack City,They're a new breed of gangster. The new public enemy. The new family of crime.,"A gangster, Nino, is in the Cash Money Brothers, making a million dollars every week selling crack. A cop, Scotty, discovers that the only way to infiltrate the gang is to become a dealer himself.",/txv0O2JFb2FimlR3Afhzc1z2Gas.jpg,12.979446,6.3,134
tt0102266,The Last Boy Scout,Everyone had counted them out. But they're about to get back in the game.,"When the girl that detective Joe Hallenback is protecting gets murdered, the boyfriend of the murdered girl (ex-football player Jimmy Dix) attempts to investigate and solve the case. What they discover is that there is deep seated corruption going on between a crooked politician and the owner of a pro football team.",/cTl2WqsERuZ5vYmAmtfsPIJBLr0.jpg,10.550259,6.5,502
tt0070849,Last Tango in Paris,Bernardo Bertolucci's Landmark Film,A young Parisian woman begins a sordid affair with a middle-aged American businessman whom lays out ground rules that their clandestine relationship will be based only on sex.,/6ppSHkDe7CoxyvFEc6JILuKnAu0.jpg,12.74564,7.1,240
tt0105104,Passenger 57,"He's an ex-cop with a bad mouth, a bad attitude, and a bad seat. For the terrorists on flight 163 . . . he's very bad news.","An infamous terrorist has evaded capture for a long time by being extremely clever and ruthless. Things get interesting when he hijacks a plane carrying famous security expert John Cutter, who isn't about to stand this sort of thing.",/mOh1t38TkW6JVg6ylQusKBPxxqa.jpg,18.451321,5.6,264
tt0266308,Battle Royale,Could you kill your best friend?,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",/4J5hW5wwT20hYSEPfxvfxNLjHcg.jpg,12.701098,7.3,992
tt0150662,Show Me Love,Two girls. One love.,"Åmål is a small insignificant town where nothing ever happens, where the latest trends are out of date when they get there. Young Elin has a bit of a bad reputation when it comes to guys, but the fact is that she has never done *it*. Another girl in her school, Agnes, is in love with her but is too shy to do anything about it. For different reasons, Elin ends up at Agnes' birthday party as the only guest. They have a girl's night out together but after that Elin desperately avoids Agnes, refusing to even consider her own homosexuality.",/gkM27kmi9woapo1oQ2lho59u5Hn.jpg,10.58342,7.1,134
tt0090142,Teen Wolf,He always wanted to be special... but he never expected this!,What's a high school kid got to do to be popular? Just let down his hair and howl! Starring Michael J. Fox (Back to the Future) Teen Wolf is an outrageous comedy about a shy teenager with more than a changing voice to contend with... he's a budding young werewolf! And when his new-found powers help him score at basketball - and with the popular girls - he has some pretty hairy decisions to make.,/3TKJbKNpHvRP8YVnwbgfok41AAC.jpg,10.940057,6.0,292
tt0056663,Vivre Sa Vie,The many faces of a woman trying to find herself in a world of men.,Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.,/baz1c9dzsf5uhNuUYhXy7eudNJd.jpg,11.30591,7.6,105
tt0094332,The Witches of Eastwick,Three Beautiful Women. One Lucky Devil.,Three single women in a picturesque village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,/bbSI4kC8LlqwQPUUlJbcq6sw1qT.jpg,13.031671,6.2,334
tt0068182,Aguirre: The Wrath of God,A breathtaking journey into the heart of darkness,"A few decades after the destruction of the Inca empire, a Spanish expedition leaves the mountains of Peru and goes down the Amazon river in search of gold and wealth. Soon, they come across great difficulties and Don Aguirre, a ruthless man who cares only about riches, becomes their leader. But will his quest lead them to ""the golden city"", or to certain destruction?",/uHP3AtAnudp5w8d3jx2el1AtV6a.jpg,10.996826,7.5,210
tt0087544,Nausicaä of the Valley of the Wind,,"After a global war, the seaside kingdom known as the Valley Of The Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaa, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",/hnYowHwLq0iUWriAHtiiCWsI2dP.jpg,11.267366,7.7,808
tt0101745,Doc Hollywood,He was headed to Beverly Hills to be a plastic surgeon... but he took an exit to a town that didn't take plastic.,"After leaving Washington D.C. hospital, plastic surgeon Ben Stone heads for California, where a lucrative practice in Beverly Hills awaits. After a car accident, he's sentenced to perform as the community's general practitioner.",/zha7PCdeJj309E3SLjcLEIW47gN.jpg,10.068517,5.9,154
tt0322589,Honey,Her dream. Her terms,"Honey Daniels (Jessica Alba) dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director (David Moscow) who casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.",/nC4W7JYMoqFxRBx2HR2MYDYq8Lr.jpg,11.863954,6.0,313
tt0325710,The Last Samurai,"In the face of an enemy, in the heart of one man, lies the soul of a warrior.","Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",/sLv5pXysIz7QbtKFJy85d5yxv2W.jpg,19.582325,7.3,1946
tt0319061,Big Fish,An adventure as big as life itself.,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",/6DRFdlNZpAaEt7eejsbAlJGgaM7.jpg,14.739983,7.6,2064
tt0167260,The Lord of the Rings: The Return of the King,The eye of the enemy is moving.,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",/uexxR7Kw1qYbZk0RYaF9Rx5ykbj.jpg,29.324358,8.1,8226
tt0304415,Mona Lisa Smile,"In a world that told them how to think, she showed them how to live.","The story of Katherine Ann Watson, a feminist teacher who studied at UCLA graduate school and in 1953 left her boyfriend behind in Los Angeles, California to teach at Wellesley College, a conservative women's private liberal arts college in Massachusetts, United States.",/zLn6dKedtaR3rnCRohxIxjfqmxV.jpg,10.527191,6.5,406
tt0338337,Paycheck,Remember the future.,"Michael Jennings is a genius who's hired – and paid handsomely – by high-tech firms to work on highly sensitive projects, after which his short-term memory is erased so he's incapable of breaching security. But at the end of a three-year job, he's told he isn't getting a paycheck and instead receives a mysterious envelope. In it are clues he must piece together to find out why he wasn't paid – and why he's now in hot water.",/fvp8I0d21MMbpd0Z8HMeGZXMKGU.jpg,12.571789,5.9,594
tt0343135,Along Came Polly,"For the most cautious man on Earth, life is about to get interesting.","Reuben Feffer is a guy who's spent his entire life playing it safe. Polly Prince is irresistible as a free-spirit who lives for the thrill of the moment. When these two comically mismatched souls collide, Reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there.",/nIY4kvJTTnxoBR0wycrXng5MOYs.jpg,15.725542,5.8,795
tt0037382,To Have and Have Not,TALK ABOUT T.N.T.! THIS is IT!,A Martinique charter boat skipper gets mixed up with the underground French resistance operatives during WWII.,/f08VziHiblKKcGxjNSIOcs4AJX0.jpg,10.003167,7.6,112
tt0104009,Cool World,Holli Would if she could ...and she will,"Jack Deebs is a cartoonist who is due to be released from jail. His comic book ""Cool World"" describes a zany world populated by ""doodles"" (cartoon characters) and ""noids"" (humanoids). What Jack didn't realize is that Cool World really does exist, and a ""doodle"" scientist has just perfected a machine which links Cool World with our world. Intrigued at seeing his creating come to life, Jack is nonetheless wary as he knows that not everything in Cool World is exactly friendly.",/eSR3vFpgGQfYQYI2fMbwIZp70lp.jpg,11.781895,4.9,135
tt0062803,Chitty Chitty Bang Bang,The most fantasmagorical musical entertainment in the history of everything!,"An eccentric professor invents wacky machinery, but can't seem to make ends meet. When he invents a revolutionary car, a foreign government becomes interested in it, and resorts to skulduggery to get their hands on it.",/m2z9NV6ZWXdWH6xdpF9yBJveEPa.jpg,13.852147,6.8,193
tt0289879,The Butterfly Effect,"Such minor changes, such huge consequences.","A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",/3PAQy3CyNNJPES772OFMx47lFEE.jpg,12.994939,7.3,2119
tt0328538,Thirteen,It's happening so fast.,"Tracy is a normal 13-year-old trying to make it in school. After befriending the most popular girl at school, Evie, Tracy's world is turned upside down when Evie introduces her to a world of sex, drugs and cash. But it isn't long before Tracy's new world and attitude finally takes a toll on her, her family, and old friends.",/6DovUDPK1ednXrc2klOAxABZzLe.jpg,14.379879,6.6,355
tt0343660,50 First Dates,Imagine having to win over the girl of your dreams... every friggin' day.,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",/vKKdsaq3OomDvFdpPpWVg0L6gB9.jpg,11.134888,6.6,2161
tt0335345,The Passion of the Christ,"By his wounds, we were healed.","""The Passion of the Christ"" is a film about the last 12 hours in the life of Jesus. Director Mel Gibson received much criticism from critics and audiences for his explicit depiction of and focus on violence and on christs suffering, especially on the part of the jewish community. The films languages are Arabic, Latin and Hebrew and its actors are laymen which was controversially received as well.",/oFuLM1EaKhi1WNWiTjQ1HKIZ1Eg.jpg,13.194168,6.9,888
tt0301357,"Good bye, Lenin!",The German Democratic Republic lives on -- in 79 square meters!,An affectionate and refreshing East/West-Germany comedy about a boy who’s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,/pb62NJ3tRxgmxBSM9u1Wg1dmmvG.jpg,10.605595,7.4,602
tt0335438,Starsky & Hutch,They're the man.,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",/plbKo5JoCijmqghCWrw2ef8WFhg.jpg,10.776138,5.6,661
tt0358349,Agent Cody Banks 2: Destination London,Adventure is an attitude.,"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",/otXNLH6J3QCV8lEmuuuEDKHXf6E.jpg,12.59201,5.2,145
tt0265208,The Girl Next Door,Matt never saw her coming... but all his friends had!,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",/lWybRfPlUCKKOaYFSjY67pNhkxa.jpg,13.083718,6.3,844
tt0363547,Dawn of the Dead,"When the undead rise, civilization will fall.","A group of surviving people take refuge in a shopping center after the world has been over taken over by aggressive, flesh-eating zombies. A remake of the 1978 zombie film of the same name.",/yfqsgzW6AQYmBjIEIq0y9EB1Rgl.jpg,13.157873,6.8,1039
tt0338013,Eternal Sunshine of the Spotless Mind,You can erase someone from your mind. Getting them out of your heart is another story.,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",/7y3eYvTsGjxPYDtSnumCLIMDkrV.jpg,12.906327,7.9,3758
tt0335245,The Ladykillers,The greatest criminal minds of all time have finally met their match.,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",/l4g9R39NCp6VaYFrw6q8JwKNW9x.jpg,13.106691,6.0,421
tt0277941,Ned Kelly,The British Empire branded them as outlaws. The oppressed called them heroes.,"After getting threatened by Kelly's friends and family, Constable Fitzpatrick places the blame on Ned Kelly and exaggerates what happened. With the biggest ever award available, Kelly and his gang set into the wild, to remain hidden from everyone who seeks them. Even if it means having his family arrested, the Kelly Gang stay hidden and plan a way to get their names cleared.",/rBid8dQlauN5r58H3rozxpPgEdj.jpg,11.478361,6.1,114
tt0167190,Hellboy,From the Dark Side to Our Side.,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon - Hellboy - has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.",/3fAWzI9MUosggdGMu7EaDhn44m6.jpg,13.206854,6.5,2278
tt0337697,The Prince & Me,Finding your inner princess can be such a royal pain.,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.",/nB75Ht9rppAVMj0lZWZQ51PPYUe.jpg,11.631511,5.9,286
tt0351977,Walking Tall,One man will stand up for what's right.,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",/mgYJjfWiuL2jPbypv1ICnd9JSCs.jpg,10.577565,6.0,387
tt0318974,The Alamo,You will never forget,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.",/6BjQL97zeRnpJShJV5DQT9e9SE4.jpg,12.240901,5.8,108
tt0327679,Ella Enchanted,Get enchanted,"Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.",/5xURlqmsrbMZJiTQmu3TOEIfHFT.jpg,11.316988,5.9,454
tt0049833,The Ten Commandments,,"Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.",/loLrO3SfhHkN3o3fTHdx1vf9ZYf.jpg,11.14704,7.5,358
tt0077402,Dawn of the Dead,"When there's no more room in hell, the dead will walk the earth.","During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",/8D6WEfNZr6JadQrqJr5OOq1QlV0.jpg,19.24201,7.4,597
tt0378194,Kill Bill: Vol. 2,The bride is back for the final cut.,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",/au9lFA5a2ZnBKCzPbZQf00r7J64.jpg,21.533072,7.7,4061
tt0330793,The Punisher,"There is no justice, there is only revenge.","When undercover FBI agent Frank Castle's wife and son are slaughtered, he becomes 'the Punisher' -- a ruthless vigilante willing to go to any length to avenge his family.",/qLeje0AueCpJBDW7pmg4Gv7cO1h.jpg,18.250919,6.1,786
tt0337563,13 Going on 30,"For some, 13 feels like it was just yesterday. For Jenna, it was.","After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!",/iSvz2Nk1vzgm7bEMqMazhQ1F3zA.jpg,12.632595,6.3,1260
tt0326856,Envy,"Success didn’t go to his head, it went to his neighbor.",A man becomes increasingly jealous of his friend's newfound success.,/ezwXcRroLPq7klH8sn584CjN6xR.jpg,13.094205,4.8,144
tt0335121,Godsend,"When a miracle becomes a nightmare, evil is born.","A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.",/6ma5D4uW33tu9LWBH2G0wGuzUkL.jpg,11.271148,4.7,114
tt0377092,Mean Girls,Welcome to girl world.,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",/lDlGPZS0UJYKxVlpyff3BMyPc2H.jpg,11.454835,6.9,2401
tt0338526,Van Helsing,The One Name They All Fear.,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,/s2OPT5CZsZBQYAIlO9Mv4AimHvV.jpg,12.643312,6.0,1674
tt0332452,Troy,For passion. For honor. For destiny. For victory. For love.,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",/edMlij7nw2NMla32xskDnzMCFBM.jpg,15.387275,6.9,2841
tt0160184,D-Tox,Survival is a Killer.,A disgraced FBI agent with a drinking problem joins nine other troubled law enforcement officers at an isolated detox clinic in the wilds of Wyoming. But the therapeutic sanctuary becomes a nightmarish hellhole when a major snowstorm cuts off the clinic from the outside world and enables a killer on the inside to get busy.,/fiMHykdFwPF76Xtpl59hRTGo7Kf.jpg,13.374415,5.4,126
tt0070034,Enter the Dragon,Their deadly mission: to crack the forbidden island of Han!,A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,/6C006cxfwjWYkBW4fM3xCMyr7Yg.jpg,10.687757,7.3,489
tt0062512,You Only Live Twice,You Only Live Twice...and Twice is the only way to live!,A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,/7dnsJZniZK1Hbc9mOFDYa5W0dHi.jpg,10.359669,6.5,541
tt0086034,Octopussy,James Bond’s all time high.,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,/s1GeJcwTclopbed1Bo2hjunSika.jpg,10.619302,6.2,534
tt0086006,Never Say Never Again,Sean Connery is James Bond 007,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.",/s9tBlhTEW0OtYJdemVMPbRcD7wk.jpg,10.231985,5.8,348
tt0080120,The Warriors,These are the armies of the night........,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.",/ikwR74siRBhSdtAUMxNzUJvT59A.jpg,11.457298,7.4,451
tt0070948,Zardoz,"Into a world of eternal life, he brought the gift of death.","In the far future, a savage trained only to kill finds a way into the community of bored immortals that alone preserves humanity's achievements.",/x4jEa65IzQu5MRbIyBtucd11B8e.jpg,10.698934,5.8,106
tt0053976,The Virgin Spring,,"A harrowing tale of faith, revenge, and savagery in medieval Sweden.",/zFDtirgBArEMNNhIUJvYA7k2tzn.jpg,10.353794,7.8,129
tt0142032,Frank Herbert's Dune,Discover the greatest treasure in the universe.,"A three part mini-series based on Frank Herbert's classic Science Fiction novel entailing politics, betrayal, lust, greed and the coming of a Messiah.",/xhLPh6po1r1qDnemdCj8pGS2MvG.jpg,14.612842,6.7,114
tt0259685,Tremors 3: Back to Perfection,The Food Chain Just Grew Another Link.,"Burt Gummer returns home to Perfection, Nev., to find that the town of terror has become a theme park, and when the simulated giant worm attacks turn real, the survivalist must battle the creatures once again. Gummer pits his impressive knowledge of weaponry against the newest and deadliest generation of flesh-eating graboids, with help from two young entrepreneurs.",/cC9z8aQMtuxdTfvRzM9MHGCo8A1.jpg,10.191148,5.4,149
tt0105121,The People Under the Stairs,In every neighborhood there is one house that adults whisper about and children cross the street to avoid.,"When young Fool breaks into the home of his family's greedy and uncaring landlords, he discovers a disturbing scenario where incestuous adult siblings have mutilated a number of boys and kept them imprisoned under stairs in their large, creepy house. As Fool attempts to flee before the psychopaths can catch him, he meets their daughter, Alice, who has been spared any extreme discipline by her deranged parents. Can Fool and Alice escape before it's too late?",/jQib0QxTFN8BDjpnQEeyLzfzlLU.jpg,12.709349,6.4,150
tt0209077,Ken Park,Who are you?,"Ken Park focuses on several teenagers and their tormented home lives. Shawn seems to be the most conventional. Tate is brimming with psychotic rage; Claude is habitually harassed by his brutish father and coddled, rather uncomfortably, by his enormously pregnant mother. Peaches looks after her devoutly religious father, but yearns for freedom. They're all rather tight, or so they claim.",/85pCokz6jy4vdswljogUdruLm5m.jpg,12.630419,5.7,136
tt0338564,Infernal Affairs,Loyalty. Honor. Betrayal.,"Chan Wing Yan, a young police officer, has been sent undercover as a mole in the local mafia. Lau Kin Ming, a young mafia member, infiltrates the police force. Years later, their older counterparts, Chen Wing Yan and Inspector Lau Kin Ming, respectively, race against time to expose the mole within their midst.",/g4LGFGLGjVXkWGYCePbTidw5LKV.jpg,10.363082,7.7,490
tt0068638,The Getaway,,A recently released ex-con and his loyal wife go on the run after a heist goes awry.,/7KOC8DferBKJI3n6RHuthDG0fDp.jpg,10.037593,7.0,120
tt0060522,How to Steal a Million,A movie about those who appreciate the finest things in life... for free!,A woman must steal a statue from a Paris museum to help conceal her father's art forgeries.,/iwvS2LwATS6vNI0WqZbEc81BOql.jpg,12.389626,7.5,133
tt0093137,Hamburger Hill,War at its worst. Men at their best.,"The men of Bravo Company are facing a battle that's all uphill… up Hamburger Hill. Fourteen war-weary soldiers are battling for a mud-covered mound of earth so named because it chews up soldiers like chopped meat. They are fighting for their country, their fellow soldiers and their lives. War is hell, but this is worse. Hamburger Hill tells it the way it was, the way it really was. It's a raw, gritty and totally unrelenting dramatic depiction of one of the fiercest battles of America's bloodiest war. This happened. Hamburger Hill - war at its worst, men at their best.",/dv7kAXS2wFWuCdMmB1lw1dyo358.jpg,12.373613,6.5,120
tt0053779,La Dolce Vita,The world's most talked about movie today!,Episodic journey of an Italian journalist scouring Rome in search of love.,/mZJ25Th65B2KXM57uIiEzO3Aw81.jpg,11.063822,7.9,305
tt0092494,Batteries not Included,"Five ordinary people needed a miracle. Then one night, Faye Riley left the window open.","In a soon to be demolished block of apartments, the residents resist the criminal methods used to force them to leave so a greedy tycoon can build his new skyscraper. When tiny mechanical aliens land for a recharge, they decide to stay and help out.",/6N2HGV0KgCWVg41zAgAuBbwcE3e.jpg,11.492174,6.3,222
tt0100258,Night of the Living Dead,There IS a fate worse than death.,"In this remake of the original classic film, a group of people are trapped inside a farmhouse as legions of the walking dead try to get inside and use them for food.",/isp4lCv08asTPNvv8Xe8oQK293n.jpg,10.644165,6.7,198
tt0107843,Point of No Return,"The Government gave her a choice. Death. Or life as an assassin. Now, there's no turning back","Hardened criminal Maggie Hayward's consistent violence, even in police custody, ends in the execution chamber. However, top-secret US government agent 'Bob' arranges a staged death, so Maggie can be elaborately trained as a phantom killer and subdued into obedience. She gets a new cover identity as saleswoman Claudia Anne Doran. She also gets a wonderful house-mate, building super J.P., a broad-minded, gentle photographer. The two fall in love, and that complicates hit jobs. His good influence extends to breeding in her a conscience that places love over business, unlike Bob's agency.",/kOfSTm2cftavsyB49amnhW3is9y.jpg,11.113039,6.0,134
tt0079116,Escape from Alcatraz,No one has ever escaped from Alcatraz...and no one ever will!,"Escape from Alcatraz tells the story of the only three men ever to escape from the infamous maximum security prison at Alcatraz. In 29 years, the seemingly impenetrable federal penitentiary, which housed Al Capone and ""Birdman"" Robert Stroud, was only broken once - by three men never heard of again.",/lBAxIEywz3KfzXimn9qHBArLHU8.jpg,11.837667,7.3,581
tt0298148,Shrek 2,Once upon another time...,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,16.22986,6.7,3082
tt0319262,The Day After Tomorrow,Where will you be?,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",/pRmpaFjtegy8PnUvSBDyT9dm7c.jpg,15.049695,6.2,2462
tt0350028,Raising Helen,Her uptown life gets turned inside out!,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",/oROgudstoH3i4KyI5ZJbBVW9mKK.jpg,12.448933,5.9,195
tt0304141,Harry Potter and the Prisoner of Azkaban,Something wicked this way comes.,"Harry, Ron and Hermione return to Hogwarts for another magic-filled year. Harry comes face to face with danger yet again, this time in the form of escaped convict, Sirius Black – and turns to sympathetic Professor Lupin for help.",/jUFjMoLh8T2CWzHUSjKCojI5SHu.jpg,28.460276,7.7,6037
tt0356634,Garfield,Get ready for frisky business.,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",/v6xvth8PjDG350ARG9H2sF7N3SF.jpg,10.003679,5.2,851
tt0327162,The Stepford Wives,The wives of Stepford have a secret.,"What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.",/zyRTua3RVN3eLaIoXkdiy4XfF4s.jpg,10.81552,5.4,339
tt0374900,Napoleon Dynamite,He's out to prove he's got nothing to prove.,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",/s0yuDUKiAJNl5XkO9OT4aFwnA3I.jpg,10.287419,6.7,567
tt0364725,DodgeBall: A True Underdog Story,Grab Life By The Ball,"When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",/sgTJCyuZSJJt9LatGHolpCpqg1m.jpg,11.967379,6.2,1009
tt0362227,The Terminal,Life is waiting.,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",/f4Dup6awDfDqAHKgWqNJ2HFw1qN.jpg,14.092373,7.1,1974
tt0332280,The Notebook,Behind every great love is a great story.,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",/gMfstesBXKdsHToAUXVPHujUDfb.jpg,15.239013,7.7,3163
